# BUSCO version is: 5.5.0 
# The lineage dataset is: ascomycota_odb10 (Creation date: 2020-09-10, number of genomes: 365, number of BUSCOs: 1706)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
9673at4890	Complete	scaffold_2:1578761-1582846	1578761	1582846	-	1497.4	929	https://www.orthodb.org/v10?query=9673at4890	Phosphoribosylformylglycinamidine synthase
9707at4890	Duplicated	scaffold_6:826327-830294	826327	830294	-	1100.4	773	https://www.orthodb.org/v10?query=9707at4890	Rho GTPase activation protein
9707at4890	Duplicated	scaffold_493:6369-10336	6369	10336	-	1100.4	773	https://www.orthodb.org/v10?query=9707at4890	Rho GTPase activation protein
9707at4890	Duplicated	scaffold_623:586-4551	586	4551	+	1044.5	734	https://www.orthodb.org/v10?query=9707at4890	Rho GTPase activation protein
9929at4890	Complete	scaffold_9:1022771-1027224	1022771	1027224	+	1020.7	907	https://www.orthodb.org/v10?query=9929at4890	Pleckstrin homology domain
10358at4890	Complete	scaffold_6:1527935-1533526	1527935	1533526	+	1642.1	1367	https://www.orthodb.org/v10?query=10358at4890	nucleic acid-binding protein
10480at4890	Complete	scaffold_13:497300-502349	497300	502349	+	1183.2	1087	https://www.orthodb.org/v10?query=10480at4890	Protein kinase
10555at4890	Complete	scaffold_1:2688546-2694821	2688546	2694821	+	1113.1	830	https://www.orthodb.org/v10?query=10555at4890	Anaphase-promoting complex subunit 1
10728at4890	Complete	scaffold_6:426040-432508	426040	432508	-	1421.1	1426	https://www.orthodb.org/v10?query=10728at4890	Armadillo-type fold
10795at4890	Complete	scaffold_4:23885-27756	23885	27756	+	1321.3	860	https://www.orthodb.org/v10?query=10795at4890	Exportin-1
10872at4890	Complete	scaffold_13:124810-129875	124810	129875	+	1982.4	1293	https://www.orthodb.org/v10?query=10872at4890	Myosin-2
10917at4890	Complete	scaffold_2:1281305-1287550	1281305	1287550	+	819.4	964	https://www.orthodb.org/v10?query=10917at4890	Histone transcription regulator 3
10962at4890	Complete	scaffold_3:1960857-1964659	1960857	1964659	-	1619.3	942	https://www.orthodb.org/v10?query=10962at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
11266at4890	Complete	scaffold_4:762017-766179	762017	766179	+	917.6	735	https://www.orthodb.org/v10?query=11266at4890	MAP kinase kinase kinase
11622at4890	Complete	scaffold_1:1590918-1596729	1590918	1596729	-	1082.3	904	https://www.orthodb.org/v10?query=11622at4890	HECT domain
11641at4890	Complete	scaffold_1:1021252-1026807	1021252	1026807	-	889.9	827	https://www.orthodb.org/v10?query=11641at4890	Winged helix-like DNA-binding domain superfamily
11683at4890	Complete	scaffold_1:467039-470891	467039	470891	-	1569.6	968	https://www.orthodb.org/v10?query=11683at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
11818at4890	Complete	scaffold_6:1371973-1376134	1371973	1376134	+	670.0	505	https://www.orthodb.org/v10?query=11818at4890	DNA-directed RNA polymerase
11820at4890	Duplicated	scaffold_2:1609-7550	1609	7550	+	1495.5	1067	https://www.orthodb.org/v10?query=11820at4890	Acyl-CoA ligase
11820at4890	Duplicated	scaffold_17:2-5647	2	5647	-	1495.9	1067	https://www.orthodb.org/v10?query=11820at4890	Acyl-CoA ligase
11957at4890	Complete	scaffold_6:1734177-1737596	1734177	1737596	-	1730.8	944	https://www.orthodb.org/v10?query=11957at4890	DNA polymerase
12223at4890	Duplicated	scaffold_4:1423029-1428662	1423029	1428662	+	880.5	1157	https://www.orthodb.org/v10?query=12223at4890	Nucleoporin
12223at4890	Duplicated	scaffold_39:1535-7168	1535	7168	+	880.5	1157	https://www.orthodb.org/v10?query=12223at4890	Nucleoporin
13059at4890	Complete	scaffold_12:25192-28901	25192	28901	-	1127.8	683	https://www.orthodb.org/v10?query=13059at4890	Chitin synthase 4
13343at4890	Complete	scaffold_16:481097-486481	481097	486481	-	926.2	1146	https://www.orthodb.org/v10?query=13343at4890	tRNA (Cytidine(32)-2'-O)-methyltransferase non-catalytic subunit TRM732
13514at4890	Complete	scaffold_8:1439083-1442698	1439083	1442698	-	1277.6	769	https://www.orthodb.org/v10?query=13514at4890	DNA polymerase gamma
13724at4890	Complete	scaffold_10:1356008-1360229	1356008	1360229	+	641.9	830	https://www.orthodb.org/v10?query=13724at4890	Nucleoporin, Nup133/Nup155-like, C-terminal
14399at4890	Duplicated	scaffold_6:576690-580191	576690	580191	-	1495.1	890	https://www.orthodb.org/v10?query=14399at4890	Elongation factor 3
14399at4890	Duplicated	scaffold_408:2-3163	2	3163	-	1444.5	820	https://www.orthodb.org/v10?query=14399at4890	Elongation factor 3
14698at4890	Complete	scaffold_1:2781863-2787466	2781863	2787466	-	868.8	489	https://www.orthodb.org/v10?query=14698at4890	Phospholipase
14869at4890	Duplicated	scaffold_122:9557-14228	9557	14228	+	1079.3	1035	https://www.orthodb.org/v10?query=14869at4890	Protein cft1
14869at4890	Duplicated	scaffold_32:17043-21714	17043	21714	+	1079.3	1035	https://www.orthodb.org/v10?query=14869at4890	Protein cft1
14869at4890	Duplicated	scaffold_319:2147-6818	2147	6818	+	1079.3	1035	https://www.orthodb.org/v10?query=14869at4890	Protein cft1
15077at4890	Complete	scaffold_4:1458622-1463168	1458622	1463168	+	420.1	750	https://www.orthodb.org/v10?query=15077at4890	Nucleolar 27S pre-rRNA processing, Urb2/Npa2, C-terminal
15115at4890	Complete	scaffold_7:541797-545745	541797	545745	+	1149.9	812	https://www.orthodb.org/v10?query=15115at4890	MIF4G-like domain superfamily
15281at4890	Duplicated	scaffold_511:8560-11742	8560	11742	+	1690.2	1009	https://www.orthodb.org/v10?query=15281at4890	Tetratricopeptide repeat
15281at4890	Duplicated	scaffold_13:199870-203568	199870	203568	-	1784.9	1130	https://www.orthodb.org/v10?query=15281at4890	Tetratricopeptide repeat
16256at4890	Complete	scaffold_8:149738-152971	149738	152971	-	1195.5	708	https://www.orthodb.org/v10?query=16256at4890	Glycine cleavage system P protein
16504at4890	Duplicated	scaffold_18:14117-17863	14117	17863	+	361.1	309	https://www.orthodb.org/v10?query=16504at4890	HECT domain
16504at4890	Duplicated	scaffold_888:5251-8740	5251	8740	-	361.5	309	https://www.orthodb.org/v10?query=16504at4890	HECT domain
16552at4890	Complete	scaffold_1:1927242-1931199	1927242	1931199	+	1625.9	1033	https://www.orthodb.org/v10?query=16552at4890	Patched sphingolipid transporter
16615at4890	Duplicated	scaffold_4:2048242-2053552	2048242	2053552	+	1468.0	916	https://www.orthodb.org/v10?query=16615at4890	DNA topoisomerase 2
16615at4890	Duplicated	scaffold_1006:1998-7306	1998	7306	+	1429.6	916	https://www.orthodb.org/v10?query=16615at4890	DNA topoisomerase 2
16998at4890	Complete	scaffold_16:161345-168132	161345	168132	-	1592.8	1057	https://www.orthodb.org/v10?query=16998at4890	DNA polymerase
17020at4890	Complete	scaffold_21:459989-464486	459989	464486	-	334.9	421	https://www.orthodb.org/v10?query=17020at4890	Ubiquitin carboxyl-terminal hydrolase
17135at4890	Complete	scaffold_18:800474-803890	800474	803890	+	806.0	702	https://www.orthodb.org/v10?query=17135at4890	WD40 repeat
17730at4890	Complete	scaffold_16:123656-127267	123656	127267	-	1225.4	864	https://www.orthodb.org/v10?query=17730at4890	P-loop containing nucleoside triphosphate hydrolase protein
18066at4890	Complete	scaffold_6:473373-477203	473373	477203	-	1203.1	742	https://www.orthodb.org/v10?query=18066at4890	P-type ATPase
18168at4890	Complete	scaffold_2:766948-771069	766948	771069	-	295.2	345	https://www.orthodb.org/v10?query=18168at4890	WD40/YVTN repeat-like-containing domain superfamily
18331at4890	Complete	scaffold_5:1820958-1824940	1820958	1824940	-	1134.6	882	https://www.orthodb.org/v10?query=18331at4890	Transcription initiation factor TFIID subunit 2
18372at4890	Complete	scaffold_4:1888202-1896121	1888202	1896121	+	2333.9	1834	https://www.orthodb.org/v10?query=18372at4890	Cell morphogenesis central region
18627at4890	Complete	scaffold_10:953767-957282	953767	957282	-	1333.0	767	https://www.orthodb.org/v10?query=18627at4890	ATP-dependent RNA helicase DOB1
18887at4890	Complete	scaffold_10:191807-195180	191807	195180	-	1481.9	796	https://www.orthodb.org/v10?query=18887at4890	2-oxoglutarate dehydrogenase E1 component
19101at4890	Complete	scaffold_9:887578-890553	887578	890553	-	1388.2	951	https://www.orthodb.org/v10?query=19101at4890	Peptide hydrolase
19415at4890	Duplicated	scaffold_23:611779-615175	611779	615175	+	1022.5	779	https://www.orthodb.org/v10?query=19415at4890	FACT complex subunit spt16
19415at4890	Duplicated	scaffold_430:9199-12302	9199	12302	-	994.7	765	https://www.orthodb.org/v10?query=19415at4890	FACT complex subunit spt16
19486at4890	Complete	scaffold_1:1932202-1935769	1932202	1935769	+	1099.0	892	https://www.orthodb.org/v10?query=19486at4890	putative importin subunit beta-4
19513at4890	Complete	scaffold_7:793722-801635	793722	801635	-	1925.1	1793	https://www.orthodb.org/v10?query=19513at4890	WD40-repeat-containing domain
19760at4890	Complete	scaffold_1:2813761-2817660	2813761	2817660	+	1380.5	906	https://www.orthodb.org/v10?query=19760at4890	Condensin complex subunit 1
20261at4890	Complete	scaffold_10:539451-543184	539451	543184	-	1221.4	789	https://www.orthodb.org/v10?query=20261at4890	26S proteasome regulatory subunit RPN2
20272at4890	Complete	scaffold_2:2654367-2657854	2654367	2657854	+	1322.1	824	https://www.orthodb.org/v10?query=20272at4890	NAD-specific glutamate dehydrogenase
20419at4890	Complete	scaffold_3:2078234-2081608	2078234	2081608	-	927.0	600	https://www.orthodb.org/v10?query=20419at4890	P-loop containing nucleoside triphosphate hydrolase protein
20492at4890	Complete	scaffold_1:1992259-1998213	1992259	1998213	-	1488.7	1268	https://www.orthodb.org/v10?query=20492at4890	Protein dopey
20588at4890	Complete	scaffold_9:1369208-1372917	1369208	1372917	+	1331.2	893	https://www.orthodb.org/v10?query=20588at4890	Importin subunit beta-3
20789at4890	Duplicated	scaffold_3:415620-419455	415620	419455	+	1280.1	1095	https://www.orthodb.org/v10?query=20789at4890	Structural maintenance of chromosomes protein
20789at4890	Duplicated	scaffold_333:6836-10671	6836	10671	-	1280.1	1095	https://www.orthodb.org/v10?query=20789at4890	Structural maintenance of chromosomes protein
20789at4890	Duplicated	scaffold_714:1335-5170	1335	5170	+	1280.1	1095	https://www.orthodb.org/v10?query=20789at4890	Structural maintenance of chromosomes protein
20855at4890	Complete	scaffold_12:745320-748296	745320	748296	+	1257.8	731	https://www.orthodb.org/v10?query=20855at4890	WD40-repeat-containing domain
21153at4890	Complete	scaffold_7:1299082-1303643	1299082	1303643	+	1462.7	951	https://www.orthodb.org/v10?query=21153at4890	WD40-repeat-containing domain
21311at4890	Complete	scaffold_1:2136889-2143245	2136889	2143245	+	997.5	813	https://www.orthodb.org/v10?query=21311at4890	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
21776at4890	Complete	scaffold_4:1604344-1607637	1604344	1607637	-	1581.0	904	https://www.orthodb.org/v10?query=21776at4890	Isoleucyl-tRNA synthetase
22281at4890	Duplicated	scaffold_109:9463-13232	9463	13232	+	790.7	615	https://www.orthodb.org/v10?query=22281at4890	Winged helix-like DNA-binding domain superfamily
22281at4890	Duplicated	scaffold_7:1091037-1094806	1091037	1094806	+	790.7	615	https://www.orthodb.org/v10?query=22281at4890	Winged helix-like DNA-binding domain superfamily
22726at4890	Complete	scaffold_8:651612-656331	651612	656331	+	1141.0	780	https://www.orthodb.org/v10?query=22726at4890	Lysophospholipase NTE1
23385at4890	Complete	scaffold_16:384075-388290	384075	388290	+	778.5	722	https://www.orthodb.org/v10?query=23385at4890	WD40-repeat-containing domain
24253at4890	Complete	scaffold_5:572481-576535	572481	576535	+	1445.7	911	https://www.orthodb.org/v10?query=24253at4890	Coatomer subunit alpha
24394at4890	Duplicated	scaffold_5:1192227-1196370	1192227	1196370	-	1493.6	914	https://www.orthodb.org/v10?query=24394at4890	ATP-dependent RNA helicase Ski2, C-terminal
24394at4890	Duplicated	scaffold_531:939-5082	939	5082	+	1493.6	914	https://www.orthodb.org/v10?query=24394at4890	ATP-dependent RNA helicase Ski2, C-terminal
24733at4890	Complete	scaffold_23:285461-288859	285461	288859	-	888.8	606	https://www.orthodb.org/v10?query=24733at4890	EGF-like, conserved site
25255at4890	Duplicated	scaffold_21:583109-586823	583109	586823	+	1414.2	903	https://www.orthodb.org/v10?query=25255at4890	Leucyl-tRNA synthetase
25255at4890	Duplicated	scaffold_669:632-4346	632	4346	-	1414.2	903	https://www.orthodb.org/v10?query=25255at4890	Leucyl-tRNA synthetase
25264at4890	Duplicated	scaffold_7:811460-816524	811460	816524	+	2035.0	1300	https://www.orthodb.org/v10?query=25264at4890	ABC transporter type 1, transmembrane domain
25264at4890	Duplicated	scaffold_728:4840-9904	4840	9904	-	2035.0	1300	https://www.orthodb.org/v10?query=25264at4890	ABC transporter type 1, transmembrane domain
25328at4890	Complete	scaffold_17:232342-235470	232342	235470	+	894.6	658	https://www.orthodb.org/v10?query=25328at4890	Importin beta-1 subunit
25517at4890	Complete	scaffold_10:745483-748741	745483	748741	-	794.2	641	https://www.orthodb.org/v10?query=25517at4890	Mitochondrial presequence protease
25673at4890	Complete	scaffold_4:793921-797256	793921	797256	+	657.5	462	https://www.orthodb.org/v10?query=25673at4890	Non-specific serine/threonine protein kinase
25857at4890	Duplicated	scaffold_548:7710-11280	7710	11280	+	254.8	516	https://www.orthodb.org/v10?query=25857at4890	WD40-repeat-containing domain
25857at4890	Duplicated	scaffold_23:217270-220840	217270	220840	+	254.8	516	https://www.orthodb.org/v10?query=25857at4890	WD40-repeat-containing domain
25885at4890	Duplicated	scaffold_94:10723-14008	10723	14008	+	1113.5	761	https://www.orthodb.org/v10?query=25885at4890	GPI ethanolamine phosphate transferase 3
25885at4890	Duplicated	scaffold_12:139984-143269	139984	143269	-	1113.5	761	https://www.orthodb.org/v10?query=25885at4890	GPI ethanolamine phosphate transferase 3
25961at4890	Complete	scaffold_3:60058-62896	60058	62896	-	817.4	617	https://www.orthodb.org/v10?query=25961at4890	Spindle pole body component
26127at4890	Complete	scaffold_18:794553-798505	794553	798505	-	1042.3	690	https://www.orthodb.org/v10?query=26127at4890	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
26601at4890	Complete	scaffold_7:511296-514635	511296	514635	+	1531.1	879	https://www.orthodb.org/v10?query=26601at4890	Elongation factor 3
26763at4890	Complete	scaffold_22:364799-368982	364799	368982	-	1926.8	1021	https://www.orthodb.org/v10?query=26763at4890	P-type ATPase
26790at4890	Complete	scaffold_5:780841-783953	780841	783953	-	794.6	687	https://www.orthodb.org/v10?query=26790at4890	Cleavage and polyadenylation specificity factor subunit 2
27070at4890	Duplicated	scaffold_2:1670139-1672484	1670139	1672484	-	966.0	557	https://www.orthodb.org/v10?query=27070at4890	DNA helicase
27070at4890	Duplicated	scaffold_832:4238-6583	4238	6583	-	966.0	557	https://www.orthodb.org/v10?query=27070at4890	DNA helicase
27306at4890	Complete	scaffold_8:820271-823339	820271	823339	+	1239.6	730	https://www.orthodb.org/v10?query=27306at4890	DNA helicase
27399at4890	Complete	scaffold_10:958515-962965	958515	962965	+	1289.1	934	https://www.orthodb.org/v10?query=27399at4890	Elongator complex protein 1
27578at4890	Complete	scaffold_9:453194-455524	453194	455524	+	600.5	465	https://www.orthodb.org/v10?query=27578at4890	Helicase, C-terminal
27756at4890	Duplicated	scaffold_6:409841-413194	409841	413194	+	942.5	713	https://www.orthodb.org/v10?query=27756at4890	Importin alpha re-exporter
27756at4890	Duplicated	scaffold_882:1-3263	1	3263	+	934.8	709	https://www.orthodb.org/v10?query=27756at4890	Importin alpha re-exporter
27773at4890	Complete	scaffold_28:37655-40955	37655	40955	-	818.8	694	https://www.orthodb.org/v10?query=27773at4890	Nuclear pore protein
28275at4890	Complete	scaffold_1:2828307-2831657	2828307	2831657	-	657.6	684	https://www.orthodb.org/v10?query=28275at4890	Nrap protein
28480at4890	Duplicated	scaffold_4:1359760-1362866	1359760	1362866	-	1264.0	701	https://www.orthodb.org/v10?query=28480at4890	Alpha-1,4 glucan phosphorylase
28480at4890	Duplicated	scaffold_240:4590-7696	4590	7696	-	1264.0	701	https://www.orthodb.org/v10?query=28480at4890	Alpha-1,4 glucan phosphorylase
28480at4890	Duplicated	scaffold_393:2-2901	2	2901	-	1188.1	640	https://www.orthodb.org/v10?query=28480at4890	Alpha-1,4 glucan phosphorylase
28672at4890	Duplicated	scaffold_14:319410-324061	319410	324061	+	965.4	933	https://www.orthodb.org/v10?query=28672at4890	Armadillo-type fold
28672at4890	Duplicated	scaffold_469:7949-12015	7949	12015	+	969.9	913	https://www.orthodb.org/v10?query=28672at4890	Armadillo-type fold
28975at4890	Complete	scaffold_1:1826679-1830188	1826679	1830188	+	1020.2	870	https://www.orthodb.org/v10?query=28975at4890	Transcription initiation factor TFIID subunit 1
29193at4890	Complete	scaffold_4:1685915-1688496	1685915	1688496	-	1099.1	575	https://www.orthodb.org/v10?query=29193at4890	ATP-dependent helicase, C-terminal
29415at4890	Complete	scaffold_1:405518-411846	405518	411846	-	1415.4	1148	https://www.orthodb.org/v10?query=29415at4890	Adenylate cyclase
29560at4890	Complete	scaffold_11:872256-875528	872256	875528	-	432.2	587	https://www.orthodb.org/v10?query=29560at4890	Mitochondrial exoribonuclease Cyt-4, putative
29753at4890	Complete	scaffold_15:618802-621782	618802	621782	+	291.6	431	https://www.orthodb.org/v10?query=29753at4890	ubiquitin interaction domain-containing protein
29860at4890	Duplicated	scaffold_49:18234-21319	18234	21319	+	695.5	586	https://www.orthodb.org/v10?query=29860at4890	Cap binding protein
29860at4890	Duplicated	scaffold_6:87581-90666	87581	90666	-	695.5	586	https://www.orthodb.org/v10?query=29860at4890	Cap binding protein
30009at4890	Complete	scaffold_7:404644-410827	404644	410827	+	2094.6	1425	https://www.orthodb.org/v10?query=30009at4890	Sec7, C-terminal
30240at4890	Complete	scaffold_35:27002-30209	27002	30209	-	1250.3	768	https://www.orthodb.org/v10?query=30240at4890	Alanine--tRNA ligase
30243at4890	Complete	scaffold_2:2711882-2715253	2711882	2715253	+	307.0	407	https://www.orthodb.org/v10?query=30243at4890	Mediator of RNA polymerase II transcription subunit 14
30409at4890	Duplicated	scaffold_12:567465-570440	567465	570440	-	1258.0	688	https://www.orthodb.org/v10?query=30409at4890	DNA helicase
30409at4890	Duplicated	scaffold_305:4340-7317	4340	7317	-	1258.0	697	https://www.orthodb.org/v10?query=30409at4890	DNA helicase
30528at4890	Complete	scaffold_9:983457-986957	983457	986957	-	966.8	844	https://www.orthodb.org/v10?query=30528at4890	Importin-beta domain-containing protein
31573at4890	Duplicated	scaffold_2:865937-869785	865937	869785	-	670.1	819	https://www.orthodb.org/v10?query=31573at4890	Autophagy-related protein 11
31573at4890	Duplicated	scaffold_457:6690-10538	6690	10538	-	670.1	819	https://www.orthodb.org/v10?query=31573at4890	Autophagy-related protein 11
31904at4890	Complete	scaffold_3:2247522-2250817	2247522	2250817	-	1439.0	820	https://www.orthodb.org/v10?query=31904at4890	RNA cytidine acetyltransferase
31952at4890	Complete	scaffold_21:497935-500834	497935	500834	+	635.1	432	https://www.orthodb.org/v10?query=31952at4890	Autophagy-related protein 9
32165at4890	Complete	scaffold_3:664779-667729	664779	667729	-	1092.9	650	https://www.orthodb.org/v10?query=32165at4890	Coatomer subunit beta'
32318at4890	Complete	scaffold_23:497064-500004	497064	500004	-	490.2	498	https://www.orthodb.org/v10?query=32318at4890	WD40-repeat-containing domain
32390at4890	Complete	scaffold_3:607973-611727	607973	611727	+	1466.0	956	https://www.orthodb.org/v10?query=32390at4890	ribosome biogenesis protein
32451at4890	Complete	scaffold_3:552045-555802	552045	555802	-	1160.4	693	https://www.orthodb.org/v10?query=32451at4890	Splicing factor 3B subunit 1
32568at4890	Duplicated	scaffold_1:713269-715617	713269	715617	-	390.7	435	https://www.orthodb.org/v10?query=32568at4890	ARID DNA-binding domain
32568at4890	Duplicated	scaffold_853:3579-5927	3579	5927	-	390.7	435	https://www.orthodb.org/v10?query=32568at4890	ARID DNA-binding domain
32643at4890	Complete	scaffold_2:1475932-1482146	1475932	1482146	-	1657.6	1008	https://www.orthodb.org/v10?query=32643at4890	Cation-transporting ATPase
33285at4890	Complete	scaffold_21:489596-493414	489596	493414	-	595.5	541	https://www.orthodb.org/v10?query=33285at4890	Ras GTPase-activating domain
33573at4890	Complete	scaffold_12:825696-828217	825696	828217	+	954.1	547	https://www.orthodb.org/v10?query=33573at4890	Helicase, C-terminal
33752at4890	Complete	scaffold_18:98458-102746	98458	102746	+	1158.8	675	https://www.orthodb.org/v10?query=33752at4890	DNA helicase
33896at4890	Complete	scaffold_16:33508-38806	33508	38806	+	1447.3	1105	https://www.orthodb.org/v10?query=33896at4890	Structural maintenance of chromosomes protein
34502at4890	Complete	scaffold_10:900132-902577	900132	902577	+	1107.2	648	https://www.orthodb.org/v10?query=34502at4890	Cobalamin-independent methionine synthase
35625at4890	Duplicated	scaffold_2:1163560-1166176	1163560	1166176	+	737.8	451	https://www.orthodb.org/v10?query=35625at4890	ATPase, AAA-type, conserved site
