# BUSCO version is: 5.5.0 
# The lineage dataset is: ascomycota_odb10 (Creation date: 2020-09-10, number of genomes: 365, number of BUSCOs: 1706)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
4161at4890	Duplicated	scaffold_6:797286-802913	797286	802913	-	381.2	549	https://www.orthodb.org/v10?query=4161at4890	Dbl homology (DH) domain
4161at4890	Duplicated	scaffold_734:3663-9290	3663	9290	+	381.2	549	https://www.orthodb.org/v10?query=4161at4890	Dbl homology (DH) domain
4161at4890	Duplicated	scaffold_903:2064-7691	2064	7691	-	381.2	549	https://www.orthodb.org/v10?query=4161at4890	Dbl homology (DH) domain
4344at4890	Complete	scaffold_20:770001-776524	770001	776524	+	789.1	604	https://www.orthodb.org/v10?query=4344at4890	Zinc finger, CCHC-type
4479at4890	Complete	scaffold_6:1364701-1369502	1364701	1369502	+	1878.4	1155	https://www.orthodb.org/v10?query=4479at4890	Nitrite/Sulfite reductase ferredoxin-like domain
4961at4890	Complete	scaffold_23:233090-240581	233090	240581	+	1142.1	885	https://www.orthodb.org/v10?query=4961at4890	Phosphatidylinositol-4-phosphate 5-kinase, core
5198at4890	Complete	scaffold_9:575430-580451	575430	580451	-	1291.2	1028	https://www.orthodb.org/v10?query=5198at4890	Sec7 domain
5330at4890	Complete	scaffold_5:1636110-1641393	1636110	1641393	-	1332.1	1036	https://www.orthodb.org/v10?query=5330at4890	Paired amphipathic helix
5596at4890	Complete	scaffold_4:500348-509913	500348	509913	-	1020.5	792	https://www.orthodb.org/v10?query=5596at4890	Chromo domain
6019at4890	Complete	scaffold_3:1876862-1881620	1876862	1881620	-	1679.3	1045	https://www.orthodb.org/v10?query=6019at4890	Glycogen debranching enzyme
6263at4890	Complete	scaffold_5:708351-715160	708351	715160	-	2905.1	1809	https://www.orthodb.org/v10?query=6263at4890	DNA polymerase epsilon catalytic subunit
6355at4890	Duplicated	scaffold_324:8035-11867	8035	11867	-	1699.6	929	https://www.orthodb.org/v10?query=6355at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
6355at4890	Duplicated	scaffold_11:1008737-1012569	1008737	1012569	+	1699.6	929	https://www.orthodb.org/v10?query=6355at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
6355at4890	Duplicated	scaffold_986:3750-7582	3750	7582	-	1699.6	929	https://www.orthodb.org/v10?query=6355at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
6990at4890	Duplicated	scaffold_10:800686-806118	800686	806118	-	2251.5	1296	https://www.orthodb.org/v10?query=6990at4890	Clathrin heavy chain
6990at4890	Duplicated	scaffold_237:2-4095	2	4095	+	2055.2	1143	https://www.orthodb.org/v10?query=6990at4890	Clathrin heavy chain
7497at4890	Complete	scaffold_1:2704571-2709043	2704571	2709043	+	911.2	825	https://www.orthodb.org/v10?query=7497at4890	Transcription elongation factor Spt6
7647at4890	Complete	scaffold_23:16995-22510	16995	22510	+	877.9	1181	https://www.orthodb.org/v10?query=7647at4890	Ras GTPase activating protein
8339at4890	Complete	scaffold_3:707098-711210	707098	711210	-	1086.4	916	https://www.orthodb.org/v10?query=8339at4890	Rapamycin-insensitive companion of mTOR, domain 4
8345at4890	Complete	scaffold_7:1400441-1404642	1400441	1404642	-	1497.9	1035	https://www.orthodb.org/v10?query=8345at4890	Sterol 3-beta-glucosyltransferase
8502at4890	Complete	scaffold_10:31199-35661	31199	35661	+	1255.3	860	https://www.orthodb.org/v10?query=8502at4890	L-aminoadipate-semialdehyde dehydrogenase
8809at4890	Complete	scaffold_9:880683-886559	880683	886559	+	2201.7	1417	https://www.orthodb.org/v10?query=8809at4890	SNF2-related, N-terminal domain
8846at4890	Complete	scaffold_7:254253-258965	254253	258965	-	1150.0	977	https://www.orthodb.org/v10?query=8846at4890	Nucleoporin, Nup133/Nup155-like, C-terminal
9309at4890	Complete	scaffold_1:2402850-2407920	2402850	2407920	-	1726.1	1317	https://www.orthodb.org/v10?query=9309at4890	DNA polymerase
9453at4890	Complete	scaffold_8:985258-989476	985258	989476	-	346.4	278	https://www.orthodb.org/v10?query=9453at4890	Kinase
9673at4890	Complete	scaffold_2:1578690-1582775	1578690	1582775	-	1497.4	929	https://www.orthodb.org/v10?query=9673at4890	Phosphoribosylformylglycinamidine synthase
9707at4890	Duplicated	scaffold_6:826288-830255	826288	830255	-	1100.4	773	https://www.orthodb.org/v10?query=9707at4890	Rho GTPase activation protein
9707at4890	Duplicated	scaffold_493:6369-10336	6369	10336	-	1100.4	773	https://www.orthodb.org/v10?query=9707at4890	Rho GTPase activation protein
9707at4890	Duplicated	scaffold_623:586-4551	586	4551	+	1044.5	734	https://www.orthodb.org/v10?query=9707at4890	Rho GTPase activation protein
9929at4890	Complete	scaffold_9:1022733-1027186	1022733	1027186	+	1020.7	907	https://www.orthodb.org/v10?query=9929at4890	Pleckstrin homology domain
10358at4890	Complete	scaffold_6:1527882-1533473	1527882	1533473	+	1642.1	1367	https://www.orthodb.org/v10?query=10358at4890	nucleic acid-binding protein
10480at4890	Complete	scaffold_13:497273-502322	497273	502322	+	1183.2	1087	https://www.orthodb.org/v10?query=10480at4890	Protein kinase
10555at4890	Complete	scaffold_1:2688453-2694728	2688453	2694728	+	1113.1	830	https://www.orthodb.org/v10?query=10555at4890	Anaphase-promoting complex subunit 1
10728at4890	Complete	scaffold_6:426013-432481	426013	432481	-	1421.1	1426	https://www.orthodb.org/v10?query=10728at4890	Armadillo-type fold
10795at4890	Complete	scaffold_4:23885-27756	23885	27756	+	1321.3	860	https://www.orthodb.org/v10?query=10795at4890	Exportin-1
10872at4890	Complete	scaffold_13:124806-129871	124806	129871	+	1982.4	1293	https://www.orthodb.org/v10?query=10872at4890	Myosin-2
10917at4890	Complete	scaffold_2:1281244-1287489	1281244	1287489	+	819.4	964	https://www.orthodb.org/v10?query=10917at4890	Histone transcription regulator 3
10962at4890	Complete	scaffold_3:1960807-1964609	1960807	1964609	-	1619.3	942	https://www.orthodb.org/v10?query=10962at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
11266at4890	Complete	scaffold_4:761991-766153	761991	766153	+	917.6	735	https://www.orthodb.org/v10?query=11266at4890	MAP kinase kinase kinase
11622at4890	Complete	scaffold_1:1590872-1596683	1590872	1596683	-	1082.3	904	https://www.orthodb.org/v10?query=11622at4890	HECT domain
11641at4890	Complete	scaffold_1:1021233-1026788	1021233	1026788	-	889.9	827	https://www.orthodb.org/v10?query=11641at4890	Winged helix-like DNA-binding domain superfamily
11683at4890	Complete	scaffold_1:467037-470889	467037	470889	-	1569.6	968	https://www.orthodb.org/v10?query=11683at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
11818at4890	Complete	scaffold_6:1371925-1376086	1371925	1376086	+	670.0	505	https://www.orthodb.org/v10?query=11818at4890	DNA-directed RNA polymerase
11820at4890	Duplicated	scaffold_2:1609-7550	1609	7550	+	1495.5	1067	https://www.orthodb.org/v10?query=11820at4890	Acyl-CoA ligase
11820at4890	Duplicated	scaffold_17:2-5647	2	5647	-	1495.9	1067	https://www.orthodb.org/v10?query=11820at4890	Acyl-CoA ligase
11957at4890	Complete	scaffold_6:1734123-1737542	1734123	1737542	-	1730.8	944	https://www.orthodb.org/v10?query=11957at4890	DNA polymerase
12223at4890	Duplicated	scaffold_4:1422976-1428609	1422976	1428609	+	880.5	1157	https://www.orthodb.org/v10?query=12223at4890	Nucleoporin
12223at4890	Duplicated	scaffold_39:1535-7168	1535	7168	+	880.5	1157	https://www.orthodb.org/v10?query=12223at4890	Nucleoporin
13059at4890	Complete	scaffold_12:25192-28901	25192	28901	-	1127.8	683	https://www.orthodb.org/v10?query=13059at4890	Chitin synthase 4
13343at4890	Complete	scaffold_16:481081-486465	481081	486465	-	926.2	1146	https://www.orthodb.org/v10?query=13343at4890	tRNA (Cytidine(32)-2'-O)-methyltransferase non-catalytic subunit TRM732
13514at4890	Complete	scaffold_8:1439057-1442672	1439057	1442672	-	1277.6	769	https://www.orthodb.org/v10?query=13514at4890	DNA polymerase gamma
13724at4890	Complete	scaffold_10:1355957-1360178	1355957	1360178	+	641.9	830	https://www.orthodb.org/v10?query=13724at4890	Nucleoporin, Nup133/Nup155-like, C-terminal
14399at4890	Duplicated	scaffold_6:576656-580157	576656	580157	-	1495.1	890	https://www.orthodb.org/v10?query=14399at4890	Elongation factor 3
14399at4890	Duplicated	scaffold_408:2-3163	2	3163	-	1444.5	820	https://www.orthodb.org/v10?query=14399at4890	Elongation factor 3
14698at4890	Complete	scaffold_1:2781762-2787365	2781762	2787365	-	868.8	489	https://www.orthodb.org/v10?query=14698at4890	Phospholipase
14869at4890	Duplicated	scaffold_122:9557-14228	9557	14228	+	1079.3	1035	https://www.orthodb.org/v10?query=14869at4890	Protein cft1
14869at4890	Duplicated	scaffold_32:17043-21714	17043	21714	+	1079.3	1035	https://www.orthodb.org/v10?query=14869at4890	Protein cft1
14869at4890	Duplicated	scaffold_319:2147-6818	2147	6818	+	1079.3	1035	https://www.orthodb.org/v10?query=14869at4890	Protein cft1
15077at4890	Complete	scaffold_4:1458570-1463116	1458570	1463116	+	420.1	750	https://www.orthodb.org/v10?query=15077at4890	Nucleolar 27S pre-rRNA processing, Urb2/Npa2, C-terminal
15115at4890	Complete	scaffold_7:541786-545734	541786	545734	+	1149.9	812	https://www.orthodb.org/v10?query=15115at4890	MIF4G-like domain superfamily
15281at4890	Duplicated	scaffold_511:8559-11741	8559	11741	+	1690.2	1009	https://www.orthodb.org/v10?query=15281at4890	Tetratricopeptide repeat
15281at4890	Duplicated	scaffold_13:199861-203559	199861	203559	-	1784.9	1130	https://www.orthodb.org/v10?query=15281at4890	Tetratricopeptide repeat
16256at4890	Complete	scaffold_8:149735-152968	149735	152968	-	1195.5	708	https://www.orthodb.org/v10?query=16256at4890	Glycine cleavage system P protein
16504at4890	Duplicated	scaffold_18:14117-17863	14117	17863	+	361.1	309	https://www.orthodb.org/v10?query=16504at4890	HECT domain
16504at4890	Duplicated	scaffold_888:5247-8736	5247	8736	-	361.5	309	https://www.orthodb.org/v10?query=16504at4890	HECT domain
16552at4890	Complete	scaffold_1:1927173-1931130	1927173	1931130	+	1625.9	1033	https://www.orthodb.org/v10?query=16552at4890	Patched sphingolipid transporter
16615at4890	Duplicated	scaffold_4:2048166-2053476	2048166	2053476	+	1468.0	916	https://www.orthodb.org/v10?query=16615at4890	DNA topoisomerase 2
16615at4890	Duplicated	scaffold_1006:1998-7306	1998	7306	+	1429.6	916	https://www.orthodb.org/v10?query=16615at4890	DNA topoisomerase 2
16998at4890	Complete	scaffold_16:161338-168125	161338	168125	-	1592.8	1057	https://www.orthodb.org/v10?query=16998at4890	DNA polymerase
17020at4890	Complete	scaffold_21:459953-464450	459953	464450	-	334.9	421	https://www.orthodb.org/v10?query=17020at4890	Ubiquitin carboxyl-terminal hydrolase
17135at4890	Complete	scaffold_18:800444-803860	800444	803860	+	806.0	702	https://www.orthodb.org/v10?query=17135at4890	WD40 repeat
17730at4890	Complete	scaffold_16:123651-127262	123651	127262	-	1225.4	864	https://www.orthodb.org/v10?query=17730at4890	P-loop containing nucleoside triphosphate hydrolase protein
18066at4890	Complete	scaffold_6:473346-477176	473346	477176	-	1203.1	742	https://www.orthodb.org/v10?query=18066at4890	P-type ATPase
18168at4890	Complete	scaffold_2:766906-771027	766906	771027	-	295.2	345	https://www.orthodb.org/v10?query=18168at4890	WD40/YVTN repeat-like-containing domain superfamily
18331at4890	Complete	scaffold_5:1820865-1824847	1820865	1824847	-	1134.6	882	https://www.orthodb.org/v10?query=18331at4890	Transcription initiation factor TFIID subunit 2
18372at4890	Complete	scaffold_4:1888128-1896047	1888128	1896047	+	2333.9	1834	https://www.orthodb.org/v10?query=18372at4890	Cell morphogenesis central region
18627at4890	Complete	scaffold_10:953739-957254	953739	957254	-	1333.0	767	https://www.orthodb.org/v10?query=18627at4890	ATP-dependent RNA helicase DOB1
18887at4890	Complete	scaffold_10:191800-195173	191800	195173	-	1481.9	796	https://www.orthodb.org/v10?query=18887at4890	2-oxoglutarate dehydrogenase E1 component
19101at4890	Complete	scaffold_9:887545-890520	887545	890520	-	1388.2	951	https://www.orthodb.org/v10?query=19101at4890	Peptide hydrolase
19415at4890	Duplicated	scaffold_23:611750-615146	611750	615146	+	1022.5	779	https://www.orthodb.org/v10?query=19415at4890	FACT complex subunit spt16
19415at4890	Duplicated	scaffold_430:9197-12300	9197	12300	-	994.7	765	https://www.orthodb.org/v10?query=19415at4890	FACT complex subunit spt16
19486at4890	Complete	scaffold_1:1932133-1935700	1932133	1935700	+	1099.0	892	https://www.orthodb.org/v10?query=19486at4890	putative importin subunit beta-4
19513at4890	Complete	scaffold_7:793709-801622	793709	801622	-	1925.1	1793	https://www.orthodb.org/v10?query=19513at4890	WD40-repeat-containing domain
19760at4890	Complete	scaffold_1:2813660-2817559	2813660	2817559	+	1380.5	906	https://www.orthodb.org/v10?query=19760at4890	Condensin complex subunit 1
20261at4890	Complete	scaffold_10:539430-543163	539430	543163	-	1221.4	789	https://www.orthodb.org/v10?query=20261at4890	26S proteasome regulatory subunit RPN2
20272at4890	Complete	scaffold_2:2654238-2657725	2654238	2657725	+	1322.1	824	https://www.orthodb.org/v10?query=20272at4890	NAD-specific glutamate dehydrogenase
20419at4890	Complete	scaffold_3:2078177-2081551	2078177	2081551	-	927.0	600	https://www.orthodb.org/v10?query=20419at4890	P-loop containing nucleoside triphosphate hydrolase protein
20492at4890	Complete	scaffold_1:1992184-1998138	1992184	1998138	-	1488.7	1268	https://www.orthodb.org/v10?query=20492at4890	Protein dopey
20588at4890	Complete	scaffold_9:1369159-1372868	1369159	1372868	+	1331.2	893	https://www.orthodb.org/v10?query=20588at4890	Importin subunit beta-3
20789at4890	Duplicated	scaffold_3:415609-419444	415609	419444	+	1280.1	1095	https://www.orthodb.org/v10?query=20789at4890	Structural maintenance of chromosomes protein
20789at4890	Duplicated	scaffold_333:6835-10670	6835	10670	-	1280.1	1095	https://www.orthodb.org/v10?query=20789at4890	Structural maintenance of chromosomes protein
20789at4890	Duplicated	scaffold_714:1335-5170	1335	5170	+	1280.1	1095	https://www.orthodb.org/v10?query=20789at4890	Structural maintenance of chromosomes protein
20855at4890	Complete	scaffold_12:745278-748254	745278	748254	+	1257.8	731	https://www.orthodb.org/v10?query=20855at4890	WD40-repeat-containing domain
21153at4890	Complete	scaffold_7:1299056-1303617	1299056	1303617	+	1462.7	951	https://www.orthodb.org/v10?query=21153at4890	WD40-repeat-containing domain
21311at4890	Complete	scaffold_1:2136807-2143163	2136807	2143163	+	997.5	813	https://www.orthodb.org/v10?query=21311at4890	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
21776at4890	Complete	scaffold_4:1604283-1607576	1604283	1607576	-	1581.0	904	https://www.orthodb.org/v10?query=21776at4890	Isoleucyl-tRNA synthetase
22281at4890	Duplicated	scaffold_109:9463-13232	9463	13232	+	790.7	615	https://www.orthodb.org/v10?query=22281at4890	Winged helix-like DNA-binding domain superfamily
22281at4890	Duplicated	scaffold_7:1091021-1094790	1091021	1094790	+	790.7	615	https://www.orthodb.org/v10?query=22281at4890	Winged helix-like DNA-binding domain superfamily
22726at4890	Complete	scaffold_8:651603-656322	651603	656322	+	1141.0	780	https://www.orthodb.org/v10?query=22726at4890	Lysophospholipase NTE1
23385at4890	Complete	scaffold_16:384061-388276	384061	388276	+	778.5	722	https://www.orthodb.org/v10?query=23385at4890	WD40-repeat-containing domain
24253at4890	Complete	scaffold_5:572447-576501	572447	576501	+	1445.7	911	https://www.orthodb.org/v10?query=24253at4890	Coatomer subunit alpha
24394at4890	Duplicated	scaffold_5:1192168-1196311	1192168	1196311	-	1493.6	914	https://www.orthodb.org/v10?query=24394at4890	ATP-dependent RNA helicase Ski2, C-terminal
24394at4890	Duplicated	scaffold_531:939-5082	939	5082	+	1493.6	914	https://www.orthodb.org/v10?query=24394at4890	ATP-dependent RNA helicase Ski2, C-terminal
24733at4890	Complete	scaffold_23:285437-288835	285437	288835	-	888.8	606	https://www.orthodb.org/v10?query=24733at4890	EGF-like, conserved site
25255at4890	Duplicated	scaffold_21:583065-586779	583065	586779	+	1414.2	903	https://www.orthodb.org/v10?query=25255at4890	Leucyl-tRNA synthetase
25255at4890	Duplicated	scaffold_669:632-4346	632	4346	-	1414.2	903	https://www.orthodb.org/v10?query=25255at4890	Leucyl-tRNA synthetase
25264at4890	Duplicated	scaffold_7:811447-816511	811447	816511	+	2035.0	1300	https://www.orthodb.org/v10?query=25264at4890	ABC transporter type 1, transmembrane domain
25264at4890	Duplicated	scaffold_727:4839-9903	4839	9903	-	2035.0	1300	https://www.orthodb.org/v10?query=25264at4890	ABC transporter type 1, transmembrane domain
25328at4890	Complete	scaffold_17:232335-235463	232335	235463	+	894.6	658	https://www.orthodb.org/v10?query=25328at4890	Importin beta-1 subunit
25517at4890	Complete	scaffold_10:745461-748719	745461	748719	-	794.2	641	https://www.orthodb.org/v10?query=25517at4890	Mitochondrial presequence protease
25673at4890	Complete	scaffold_4:793895-797230	793895	797230	+	657.5	462	https://www.orthodb.org/v10?query=25673at4890	Non-specific serine/threonine protein kinase
25857at4890	Duplicated	scaffold_548:7709-11279	7709	11279	+	254.8	516	https://www.orthodb.org/v10?query=25857at4890	WD40-repeat-containing domain
25857at4890	Duplicated	scaffold_23:217248-220818	217248	220818	+	254.8	516	https://www.orthodb.org/v10?query=25857at4890	WD40-repeat-containing domain
25885at4890	Duplicated	scaffold_94:10723-14008	10723	14008	+	1113.5	761	https://www.orthodb.org/v10?query=25885at4890	GPI ethanolamine phosphate transferase 3
25885at4890	Duplicated	scaffold_12:139982-143267	139982	143267	-	1113.5	761	https://www.orthodb.org/v10?query=25885at4890	GPI ethanolamine phosphate transferase 3
25961at4890	Complete	scaffold_3:60057-62895	60057	62895	-	817.4	617	https://www.orthodb.org/v10?query=25961at4890	Spindle pole body component
26127at4890	Complete	scaffold_18:794523-798475	794523	798475	-	1042.3	690	https://www.orthodb.org/v10?query=26127at4890	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
26601at4890	Complete	scaffold_7:511285-514624	511285	514624	+	1531.1	879	https://www.orthodb.org/v10?query=26601at4890	Elongation factor 3
26763at4890	Complete	scaffold_22:364784-368967	364784	368967	-	1926.8	1021	https://www.orthodb.org/v10?query=26763at4890	P-type ATPase
26790at4890	Complete	scaffold_5:780798-783910	780798	783910	-	794.6	687	https://www.orthodb.org/v10?query=26790at4890	Cleavage and polyadenylation specificity factor subunit 2
27070at4890	Duplicated	scaffold_2:1670065-1672410	1670065	1672410	-	966.0	557	https://www.orthodb.org/v10?query=27070at4890	DNA helicase
27070at4890	Duplicated	scaffold_832:4235-6580	4235	6580	-	966.0	557	https://www.orthodb.org/v10?query=27070at4890	DNA helicase
27306at4890	Complete	scaffold_8:820262-823330	820262	823330	+	1239.6	730	https://www.orthodb.org/v10?query=27306at4890	DNA helicase
27399at4890	Complete	scaffold_10:958487-962937	958487	962937	+	1289.1	934	https://www.orthodb.org/v10?query=27399at4890	Elongator complex protein 1
27578at4890	Complete	scaffold_9:453172-455502	453172	455502	+	600.5	465	https://www.orthodb.org/v10?query=27578at4890	Helicase, C-terminal
27756at4890	Duplicated	scaffold_6:409813-413166	409813	413166	+	942.5	713	https://www.orthodb.org/v10?query=27756at4890	Importin alpha re-exporter
27756at4890	Duplicated	scaffold_881:1-3263	1	3263	+	934.8	709	https://www.orthodb.org/v10?query=27756at4890	Importin alpha re-exporter
27773at4890	Complete	scaffold_28:37655-40955	37655	40955	-	818.8	694	https://www.orthodb.org/v10?query=27773at4890	Nuclear pore protein
28275at4890	Complete	scaffold_1:2828206-2831556	2828206	2831556	-	657.6	684	https://www.orthodb.org/v10?query=28275at4890	Nrap protein
28480at4890	Duplicated	scaffold_4:1359717-1362823	1359717	1362823	-	1264.0	701	https://www.orthodb.org/v10?query=28480at4890	Alpha-1,4 glucan phosphorylase
28480at4890	Duplicated	scaffold_240:4590-7696	4590	7696	-	1264.0	701	https://www.orthodb.org/v10?query=28480at4890	Alpha-1,4 glucan phosphorylase
28480at4890	Duplicated	scaffold_394:2-2901	2	2901	-	1188.1	640	https://www.orthodb.org/v10?query=28480at4890	Alpha-1,4 glucan phosphorylase
28672at4890	Duplicated	scaffold_14:319398-324049	319398	324049	+	965.4	933	https://www.orthodb.org/v10?query=28672at4890	Armadillo-type fold
28672at4890	Duplicated	scaffold_469:7949-12015	7949	12015	+	969.9	913	https://www.orthodb.org/v10?query=28672at4890	Armadillo-type fold
28975at4890	Complete	scaffold_1:1826625-1830134	1826625	1830134	+	1020.2	870	https://www.orthodb.org/v10?query=28975at4890	Transcription initiation factor TFIID subunit 1
29193at4890	Complete	scaffold_4:1685852-1688433	1685852	1688433	-	1099.1	575	https://www.orthodb.org/v10?query=29193at4890	ATP-dependent helicase, C-terminal
29415at4890	Complete	scaffold_1:405516-411844	405516	411844	-	1415.4	1148	https://www.orthodb.org/v10?query=29415at4890	Adenylate cyclase
29560at4890	Complete	scaffold_11:872226-875498	872226	875498	-	432.2	587	https://www.orthodb.org/v10?query=29560at4890	Mitochondrial exoribonuclease Cyt-4, putative
29753at4890	Complete	scaffold_15:618798-621778	618798	621778	+	291.6	431	https://www.orthodb.org/v10?query=29753at4890	ubiquitin interaction domain-containing protein
29860at4890	Duplicated	scaffold_49:18234-21319	18234	21319	+	695.5	586	https://www.orthodb.org/v10?query=29860at4890	Cap binding protein
29860at4890	Duplicated	scaffold_6:87576-90661	87576	90661	-	695.5	586	https://www.orthodb.org/v10?query=29860at4890	Cap binding protein
30009at4890	Complete	scaffold_7:404633-410816	404633	410816	+	2094.6	1425	https://www.orthodb.org/v10?query=30009at4890	Sec7, C-terminal
30240at4890	Complete	scaffold_35:26991-30198	26991	30198	-	1250.3	768	https://www.orthodb.org/v10?query=30240at4890	Alanine--tRNA ligase
30243at4890	Complete	scaffold_2:2711749-2715120	2711749	2715120	+	307.0	407	https://www.orthodb.org/v10?query=30243at4890	Mediator of RNA polymerase II transcription subunit 14
30409at4890	Duplicated	scaffold_12:567430-570404	567430	570404	-	1257.7	697	https://www.orthodb.org/v10?query=30409at4890	DNA helicase
30409at4890	Duplicated	scaffold_305:4340-7132	4340	7132	-	1257.7	697	https://www.orthodb.org/v10?query=30409at4890	DNA helicase
30528at4890	Complete	scaffold_9:983423-986923	983423	986923	-	966.8	844	https://www.orthodb.org/v10?query=30528at4890	Importin-beta domain-containing protein
31573at4890	Duplicated	scaffold_2:865890-869738	865890	869738	-	670.1	819	https://www.orthodb.org/v10?query=31573at4890	Autophagy-related protein 11
31573at4890	Duplicated	scaffold_456:6690-10538	6690	10538	-	670.1	819	https://www.orthodb.org/v10?query=31573at4890	Autophagy-related protein 11
31904at4890	Complete	scaffold_3:2247445-2250740	2247445	2250740	-	1439.0	820	https://www.orthodb.org/v10?query=31904at4890	RNA cytidine acetyltransferase
31952at4890	Complete	scaffold_21:497895-500794	497895	500794	+	635.1	432	https://www.orthodb.org/v10?query=31952at4890	Autophagy-related protein 9
32165at4890	Complete	scaffold_3:664754-667704	664754	667704	-	1092.9	650	https://www.orthodb.org/v10?query=32165at4890	Coatomer subunit beta'
32318at4890	Complete	scaffold_23:497037-499977	497037	499977	-	490.2	498	https://www.orthodb.org/v10?query=32318at4890	WD40-repeat-containing domain
32390at4890	Complete	scaffold_3:607950-611704	607950	611704	+	1466.0	956	https://www.orthodb.org/v10?query=32390at4890	ribosome biogenesis protein
32451at4890	Complete	scaffold_3:552022-555779	552022	555779	-	1160.4	693	https://www.orthodb.org/v10?query=32451at4890	Splicing factor 3B subunit 1
32568at4890	Duplicated	scaffold_1:713259-715607	713259	715607	-	390.7	435	https://www.orthodb.org/v10?query=32568at4890	ARID DNA-binding domain
32568at4890	Duplicated	scaffold_853:3579-5927	3579	5927	-	390.7	435	https://www.orthodb.org/v10?query=32568at4890	ARID DNA-binding domain
32643at4890	Complete	scaffold_2:1475868-1482082	1475868	1482082	-	1657.6	1008	https://www.orthodb.org/v10?query=32643at4890	Cation-transporting ATPase
33285at4890	Complete	scaffold_21:489557-493375	489557	493375	-	595.5	541	https://www.orthodb.org/v10?query=33285at4890	Ras GTPase-activating domain
33573at4890	Complete	scaffold_12:825653-828174	825653	828174	+	954.1	547	https://www.orthodb.org/v10?query=33573at4890	Helicase, C-terminal
33752at4890	Complete	scaffold_18:98453-102741	98453	102741	+	1158.8	675	https://www.orthodb.org/v10?query=33752at4890	DNA helicase
33896at4890	Complete	scaffold_16:33503-38801	33503	38801	+	1447.3	1105	https://www.orthodb.org/v10?query=33896at4890	Structural maintenance of chromosomes protein
34502at4890	Complete	scaffold_10:900107-902552	900107	902552	+	1107.2	648	https://www.orthodb.org/v10?query=34502at4890	Cobalamin-independent methionine synthase
35625at4890	Duplicated	scaffold_2:1163505-1166121	1163505	1166121	+	737.8	451	https://www.orthodb.org/v10?query=35625at4890	ATPase, AAA-type, conserved site
