# BUSCO version is: 5.5.0 
# The lineage dataset is: ascomycota_odb10 (Creation date: 2020-09-10, number of genomes: 365, number of BUSCOs: 1706)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
8846at4890	Complete	scaffold_1:5878159-5882871	5878159	5882871	+	1150.0	977	https://www.orthodb.org/v10?query=8846at4890	Nucleoporin, Nup133/Nup155-like, C-terminal
9309at4890	Complete	scaffold_4:2403015-2408085	2403015	2408085	-	1726.1	1317	https://www.orthodb.org/v10?query=9309at4890	DNA polymerase
9453at4890	Complete	scaffold_6:671325-675543	671325	675543	+	346.4	278	https://www.orthodb.org/v10?query=9453at4890	Kinase
9673at4890	Complete	scaffold_1:2465786-2469871	2465786	2469871	-	1497.4	929	https://www.orthodb.org/v10?query=9673at4890	Phosphoribosylformylglycinamidine synthase
9707at4890	Complete	scaffold_5:3022461-3026428	3022461	3026428	-	1100.4	773	https://www.orthodb.org/v10?query=9707at4890	Rho GTPase activation protein
9929at4890	Complete	scaffold_3:3829818-3834271	3829818	3834271	-	1020.7	907	https://www.orthodb.org/v10?query=9929at4890	Pleckstrin homology domain
10358at4890	Complete	scaffold_5:3724106-3729697	3724106	3729697	+	1642.1	1367	https://www.orthodb.org/v10?query=10358at4890	nucleic acid-binding protein
10480at4890	Complete	scaffold_8:2707492-2712541	2707492	2712541	+	1183.2	1087	https://www.orthodb.org/v10?query=10480at4890	Protein kinase
10555at4890	Complete	scaffold_4:2688634-2694909	2688634	2694909	+	1113.1	830	https://www.orthodb.org/v10?query=10555at4890	Anaphase-promoting complex subunit 1
10728at4890	Complete	scaffold_5:2622151-2628619	2622151	2628619	-	1421.1	1426	https://www.orthodb.org/v10?query=10728at4890	Armadillo-type fold
10795at4890	Complete	scaffold_3:3125929-3129800	3125929	3129800	-	1321.3	860	https://www.orthodb.org/v10?query=10795at4890	Exportin-1
10872at4890	Complete	scaffold_8:2334986-2340051	2334986	2340051	+	1982.4	1293	https://www.orthodb.org/v10?query=10872at4890	Myosin-2
10917at4890	Complete	scaffold_1:2168319-2174564	2168319	2174564	+	819.4	964	https://www.orthodb.org/v10?query=10917at4890	Histone transcription regulator 3
10962at4890	Complete	scaffold_2:2873563-2877365	2873563	2877365	-	1619.3	942	https://www.orthodb.org/v10?query=10962at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
11266at4890	Complete	scaffold_3:2387479-2391641	2387479	2391641	-	917.6	735	https://www.orthodb.org/v10?query=11266at4890	MAP kinase kinase kinase
11622at4890	Complete	scaffold_4:1590974-1596785	1590974	1596785	-	1082.3	904	https://www.orthodb.org/v10?query=11622at4890	HECT domain
11641at4890	Complete	scaffold_4:1021296-1026851	1021296	1026851	-	889.9	827	https://www.orthodb.org/v10?query=11641at4890	Winged helix-like DNA-binding domain superfamily
11683at4890	Complete	scaffold_4:467054-470906	467054	470906	-	1569.6	968	https://www.orthodb.org/v10?query=11683at4890	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
11818at4890	Complete	scaffold_5:3568125-3572286	3568125	3572286	+	670.0	505	https://www.orthodb.org/v10?query=11818at4890	DNA-directed RNA polymerase
11820at4890	Complete	scaffold_1:888578-894519	888578	894519	+	1495.5	1067	https://www.orthodb.org/v10?query=11820at4890	Acyl-CoA ligase
11957at4890	Complete	scaffold_5:3930351-3933770	3930351	3933770	-	1730.8	944	https://www.orthodb.org/v10?query=11957at4890	DNA polymerase
12223at4890	Complete	scaffold_3:1724965-1730598	1724965	1730598	-	880.5	1157	https://www.orthodb.org/v10?query=12223at4890	Nucleoporin
13059at4890	Complete	scaffold_6:3077163-3080872	3077163	3080872	+	1127.8	683	https://www.orthodb.org/v10?query=13059at4890	Chitin synthase 4
13343at4890	Complete	scaffold_2:412993-418377	412993	418377	+	926.2	1146	https://www.orthodb.org/v10?query=13343at4890	tRNA (Cytidine(32)-2'-O)-methyltransferase non-catalytic subunit TRM732
13514at4890	Complete	scaffold_6:218095-221710	218095	221710	+	1277.6	769	https://www.orthodb.org/v10?query=13514at4890	DNA polymerase gamma
13724at4890	Complete	scaffold_7:1477043-1481264	1477043	1481264	-	641.9	830	https://www.orthodb.org/v10?query=13724at4890	Nucleoporin, Nup133/Nup155-like, C-terminal
14399at4890	Complete	scaffold_5:2772806-2776307	2772806	2776307	-	1495.1	890	https://www.orthodb.org/v10?query=14399at4890	Elongation factor 3
14698at4890	Complete	scaffold_4:2781959-2787562	2781959	2787562	-	868.8	489	https://www.orthodb.org/v10?query=14698at4890	Phospholipase
14869at4890	Complete	scaffold_8:2159115-2163786	2159115	2163786	-	1079.3	1035	https://www.orthodb.org/v10?query=14869at4890	Protein cft1
15077at4890	Complete	scaffold_3:1690455-1695001	1690455	1695001	-	420.1	750	https://www.orthodb.org/v10?query=15077at4890	Nucleolar 27S pre-rRNA processing, Urb2/Npa2, C-terminal
15115at4890	Complete	scaffold_1:5591386-5595334	5591386	5595334	-	1149.9	812	https://www.orthodb.org/v10?query=15115at4890	MIF4G-like domain superfamily
15281at4890	Complete	scaffold_8:2410047-2413745	2410047	2413745	-	1784.9	1130	https://www.orthodb.org/v10?query=15281at4890	Tetratricopeptide repeat
16256at4890	Complete	scaffold_6:1507862-1511095	1507862	1511095	+	1195.5	708	https://www.orthodb.org/v10?query=16256at4890	Glycine cleavage system P protein
16504at4890	Complete	scaffold_2:3524578-3528324	3524578	3528324	+	361.1	309	https://www.orthodb.org/v10?query=16504at4890	HECT domain
16552at4890	Complete	scaffold_4:1927302-1931259	1927302	1931259	+	1625.9	1033	https://www.orthodb.org/v10?query=16552at4890	Patched sphingolipid transporter
16615at4890	Complete	scaffold_3:1100055-1105365	1100055	1105365	-	1468.0	916	https://www.orthodb.org/v10?query=16615at4890	DNA topoisomerase 2
16998at4890	Complete	scaffold_2:731355-738142	731355	738142	+	1592.8	1057	https://www.orthodb.org/v10?query=16998at4890	DNA polymerase
17020at4890	Complete	scaffold_3:464500-468997	464500	468997	-	334.9	421	https://www.orthodb.org/v10?query=17020at4890	Ubiquitin carboxyl-terminal hydrolase
17135at4890	Complete	scaffold_2:4310962-4314378	4310962	4314378	+	806.0	702	https://www.orthodb.org/v10?query=17135at4890	WD40 repeat
17730at4890	Complete	scaffold_2:772231-775842	772231	775842	+	1225.4	864	https://www.orthodb.org/v10?query=17730at4890	P-loop containing nucleoside triphosphate hydrolase protein
18066at4890	Complete	scaffold_5:2669484-2673314	2669484	2673314	-	1203.1	742	https://www.orthodb.org/v10?query=18066at4890	P-type ATPase
18168at4890	Complete	scaffold_1:1653951-1658072	1653951	1658072	-	295.2	345	https://www.orthodb.org/v10?query=18168at4890	WD40/YVTN repeat-like-containing domain superfamily
18331at4890	Complete	scaffold_8:1821089-1825071	1821089	1825071	-	1134.6	882	https://www.orthodb.org/v10?query=18331at4890	Transcription initiation factor TFIID subunit 2
18372at4890	Complete	scaffold_3:1257494-1265413	1257494	1265413	-	2333.9	1834	https://www.orthodb.org/v10?query=18372at4890	Cell morphogenesis central region
18627at4890	Complete	scaffold_7:1880011-1883526	1880011	1883526	+	1333.0	767	https://www.orthodb.org/v10?query=18627at4890	ATP-dependent RNA helicase DOB1
18887at4890	Complete	scaffold_7:2642124-2645497	2642124	2645497	+	1481.9	796	https://www.orthodb.org/v10?query=18887at4890	2-oxoglutarate dehydrogenase E1 component
19101at4890	Complete	scaffold_3:3966494-3969469	3966494	3969469	+	1388.2	951	https://www.orthodb.org/v10?query=19101at4890	Peptide hydrolase
19415at4890	Complete	scaffold_1:3751177-3754573	3751177	3754573	-	1022.5	779	https://www.orthodb.org/v10?query=19415at4890	FACT complex subunit spt16
19486at4890	Complete	scaffold_4:1932262-1935829	1932262	1935829	+	1099.0	892	https://www.orthodb.org/v10?query=19486at4890	putative importin subunit beta-4
19513at4890	Complete	scaffold_1:5335489-5343402	5335489	5343402	+	1925.1	1793	https://www.orthodb.org/v10?query=19513at4890	WD40-repeat-containing domain
19760at4890	Complete	scaffold_4:2813860-2817759	2813860	2817759	+	1380.5	906	https://www.orthodb.org/v10?query=19760at4890	Condensin complex subunit 1
20261at4890	Complete	scaffold_7:2294114-2297847	2294114	2297847	+	1221.4	789	https://www.orthodb.org/v10?query=20261at4890	26S proteasome regulatory subunit RPN2
20272at4890	Complete	scaffold_1:3541422-3544909	3541422	3544909	+	1322.1	824	https://www.orthodb.org/v10?query=20272at4890	NAD-specific glutamate dehydrogenase
20419at4890	Complete	scaffold_2:2990940-2994314	2990940	2994314	-	927.0	600	https://www.orthodb.org/v10?query=20419at4890	P-loop containing nucleoside triphosphate hydrolase protein
20492at4890	Complete	scaffold_4:1992320-1998274	1992320	1998274	-	1488.7	1268	https://www.orthodb.org/v10?query=20492at4890	Protein dopey
20588at4890	Complete	scaffold_3:3484123-3487832	3484123	3487832	-	1331.2	893	https://www.orthodb.org/v10?query=20588at4890	Importin subunit beta-3
20789at4890	Complete	scaffold_2:1328290-1332125	1328290	1332125	+	1280.1	1095	https://www.orthodb.org/v10?query=20789at4890	Structural maintenance of chromosomes protein
20855at4890	Complete	scaffold_6:2357736-2360712	2357736	2360712	-	1257.8	731	https://www.orthodb.org/v10?query=20855at4890	WD40-repeat-containing domain
21153at4890	Complete	scaffold_1:4833462-4838023	4833462	4838023	-	1462.7	951	https://www.orthodb.org/v10?query=21153at4890	WD40-repeat-containing domain
21311at4890	Complete	scaffold_4:2136959-2143316	2136959	2143316	+	997.5	813	https://www.orthodb.org/v10?query=21311at4890	PAN2-PAN3 deadenylation complex catalytic subunit PAN2
21776at4890	Complete	scaffold_3:1545985-1549278	1545985	1549278	+	1581.0	904	https://www.orthodb.org/v10?query=21776at4890	Isoleucyl-tRNA synthetase
22281at4890	Complete	scaffold_1:5042301-5046070	5042301	5046070	-	790.7	615	https://www.orthodb.org/v10?query=22281at4890	Winged helix-like DNA-binding domain superfamily
22726at4890	Complete	scaffold_6:1004489-1009208	1004489	1009208	-	1141.0	780	https://www.orthodb.org/v10?query=22726at4890	Lysophospholipase NTE1
23385at4890	Complete	scaffold_2:511237-515403	511237	515403	-	778.5	722	https://www.orthodb.org/v10?query=23385at4890	WD40-repeat-containing domain
24253at4890	Complete	scaffold_8:572569-576623	572569	576623	+	1445.7	911	https://www.orthodb.org/v10?query=24253at4890	Coatomer subunit alpha
24394at4890	Complete	scaffold_8:1192342-1196485	1192342	1196485	-	1493.6	914	https://www.orthodb.org/v10?query=24394at4890	ATP-dependent RNA helicase Ski2, C-terminal
24733at4890	Complete	scaffold_1:4077503-4080901	4077503	4080901	+	888.8	606	https://www.orthodb.org/v10?query=24733at4890	EGF-like, conserved site
25255at4890	Complete	scaffold_3:587631-591345	587631	591345	+	1414.2	903	https://www.orthodb.org/v10?query=25255at4890	Leucyl-tRNA synthetase
25264at4890	Complete	scaffold_1:5320600-5325664	5320600	5325664	-	2035.0	1300	https://www.orthodb.org/v10?query=25264at4890	ABC transporter type 1, transmembrane domain
25328at4890	Complete	scaffold_1:658746-661874	658746	661874	-	894.6	658	https://www.orthodb.org/v10?query=25328at4890	Importin beta-1 subunit
25517at4890	Complete	scaffold_7:2088556-2091814	2088556	2091814	+	794.2	641	https://www.orthodb.org/v10?query=25517at4890	Mitochondrial presequence protease
25673at4890	Complete	scaffold_3:2356402-2359737	2356402	2359737	-	657.5	462	https://www.orthodb.org/v10?query=25673at4890	Non-specific serine/threonine protein kinase
25857at4890	Complete	scaffold_1:4145523-4149051	4145523	4149051	-	254.9	516	https://www.orthodb.org/v10?query=25857at4890	WD40-repeat-containing domain
25885at4890	Complete	scaffold_6:2962787-2966072	2962787	2966072	+	1113.5	761	https://www.orthodb.org/v10?query=25885at4890	GPI ethanolamine phosphate transferase 3
25961at4890	Complete	scaffold_2:972705-975543	972705	975543	-	817.4	617	https://www.orthodb.org/v10?query=25961at4890	Spindle pole body component
26127at4890	Complete	scaffold_2:4305041-4308993	4305041	4308993	-	1042.3	690	https://www.orthodb.org/v10?query=26127at4890	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase
26601at4890	Complete	scaffold_1:5622497-5625836	5622497	5625836	-	1531.1	879	https://www.orthodb.org/v10?query=26601at4890	Elongation factor 3
26763at4890	Complete	scaffold_5:1609244-1613427	1609244	1613427	+	1926.8	1021	https://www.orthodb.org/v10?query=26763at4890	P-type ATPase
26790at4890	Complete	scaffold_8:780936-784048	780936	784048	-	794.6	687	https://www.orthodb.org/v10?query=26790at4890	Cleavage and polyadenylation specificity factor subunit 2
27070at4890	Complete	scaffold_1:2557169-2559514	2557169	2559514	-	966.0	557	https://www.orthodb.org/v10?query=27070at4890	DNA helicase
27306at4890	Complete	scaffold_6:837474-840542	837474	840542	-	1239.6	730	https://www.orthodb.org/v10?query=27306at4890	DNA helicase
27399at4890	Complete	scaffold_7:1874328-1878778	1874328	1878778	-	1289.1	934	https://www.orthodb.org/v10?query=27399at4890	Elongator complex protein 1
27578at4890	Complete	scaffold_3:4401536-4403866	4401536	4403866	-	600.5	465	https://www.orthodb.org/v10?query=27578at4890	Helicase, C-terminal
27756at4890	Complete	scaffold_5:2605941-2609294	2605941	2609294	+	942.5	713	https://www.orthodb.org/v10?query=27756at4890	Importin alpha re-exporter
27773at4890	Complete	scaffold_6:1805497-1808797	1805497	1808797	+	818.8	694	https://www.orthodb.org/v10?query=27773at4890	Nuclear pore protein
28275at4890	Complete	scaffold_4:2828406-2831756	2828406	2831756	-	657.6	684	https://www.orthodb.org/v10?query=28275at4890	Nrap protein
28480at4890	Complete	scaffold_3:1790763-1793869	1790763	1793869	+	1264.0	701	https://www.orthodb.org/v10?query=28480at4890	Alpha-1,4 glucan phosphorylase
28672at4890	Complete	scaffold_7:3546355-3551006	3546355	3551006	-	965.4	933	https://www.orthodb.org/v10?query=28672at4890	Armadillo-type fold
28975at4890	Complete	scaffold_4:1826738-1830247	1826738	1830247	+	1020.2	870	https://www.orthodb.org/v10?query=28975at4890	Transcription initiation factor TFIID subunit 1
29193at4890	Complete	scaffold_3:1465121-1467702	1465121	1467702	+	1099.1	575	https://www.orthodb.org/v10?query=29193at4890	ATP-dependent helicase, C-terminal
29415at4890	Complete	scaffold_4:405533-411861	405533	411861	-	1415.4	1148	https://www.orthodb.org/v10?query=29415at4890	Adenylate cyclase
29560at4890	Complete	scaffold_4:3293701-3296973	3293701	3296973	+	432.2	587	https://www.orthodb.org/v10?query=29560at4890	Mitochondrial exoribonuclease Cyt-4, putative
29753at4890	Complete	scaffold_7:750759-753739	750759	753739	-	291.6	431	https://www.orthodb.org/v10?query=29753at4890	ubiquitin interaction domain-containing protein
29860at4890	Complete	scaffold_5:2283663-2286748	2283663	2286748	-	695.5	586	https://www.orthodb.org/v10?query=29860at4890	Cap binding protein
30009at4890	Complete	scaffold_1:5726306-5732489	5726306	5732489	-	2094.6	1425	https://www.orthodb.org/v10?query=30009at4890	Sec7, C-terminal
30240at4890	Complete	scaffold_8:2201886-2205093	2201886	2205093	-	1250.3	768	https://www.orthodb.org/v10?query=30240at4890	Alanine--tRNA ligase
30243at4890	Complete	scaffold_1:3598937-3602308	3598937	3602308	+	307.0	407	https://www.orthodb.org/v10?query=30243at4890	Mediator of RNA polymerase II transcription subunit 14
30409at4890	Complete	scaffold_6:2535594-2538571	2535594	2538571	+	1258.0	697	https://www.orthodb.org/v10?query=30409at4890	DNA helicase
30528at4890	Complete	scaffold_3:3870085-3873585	3870085	3873585	+	966.8	844	https://www.orthodb.org/v10?query=30528at4890	Importin-beta domain-containing protein
31573at4890	Complete	scaffold_1:1752943-1756791	1752943	1756791	-	670.1	819	https://www.orthodb.org/v10?query=31573at4890	Autophagy-related protein 11
31904at4890	Complete	scaffold_2:3160238-3163533	3160238	3163533	-	1439.0	820	https://www.orthodb.org/v10?query=31904at4890	RNA cytidine acetyltransferase
31952at4890	Complete	scaffold_3:502448-505347	502448	505347	+	635.1	432	https://www.orthodb.org/v10?query=31952at4890	Autophagy-related protein 9
32165at4890	Complete	scaffold_2:1577452-1580402	1577452	1580402	-	1092.9	650	https://www.orthodb.org/v10?query=32165at4890	Coatomer subunit beta'
32318at4890	Complete	scaffold_1:3866358-3869298	3866358	3869298	+	490.2	498	https://www.orthodb.org/v10?query=32318at4890	WD40-repeat-containing domain
32390at4890	Complete	scaffold_2:1520646-1524400	1520646	1524400	+	1466.0	956	https://www.orthodb.org/v10?query=32390at4890	ribosome biogenesis protein
32451at4890	Complete	scaffold_2:1464718-1468475	1464718	1468475	-	1160.4	693	https://www.orthodb.org/v10?query=32451at4890	Splicing factor 3B subunit 1
32568at4890	Complete	scaffold_4:713306-715654	713306	715654	-	390.7	435	https://www.orthodb.org/v10?query=32568at4890	ARID DNA-binding domain
32643at4890	Complete	scaffold_1:2362948-2369162	2362948	2369162	-	1657.6	1008	https://www.orthodb.org/v10?query=32643at4890	Cation-transporting ATPase
33285at4890	Complete	scaffold_3:494109-497927	494109	497927	-	595.5	541	https://www.orthodb.org/v10?query=33285at4890	Ras GTPase-activating domain
33573at4890	Complete	scaffold_6:2277815-2280336	2277815	2280336	-	954.1	547	https://www.orthodb.org/v10?query=33573at4890	Helicase, C-terminal
33752at4890	Complete	scaffold_2:3608920-3613208	3608920	3613208	+	1158.8	675	https://www.orthodb.org/v10?query=33752at4890	DNA helicase
33896at4890	Complete	scaffold_2:860700-865998	860700	865998	-	1447.3	1105	https://www.orthodb.org/v10?query=33896at4890	Structural maintenance of chromosomes protein
34502at4890	Complete	scaffold_7:1934716-1937161	1934716	1937161	-	1107.2	648	https://www.orthodb.org/v10?query=34502at4890	Cobalamin-independent methionine synthase
35625at4890	Complete	scaffold_1:2050567-2053183	2050567	2053183	+	737.8	451	https://www.orthodb.org/v10?query=35625at4890	ATPase, AAA-type, conserved site
36099at4890	Complete	scaffold_6:573764-578378	573764	578378	-	1346.3	902	https://www.orthodb.org/v10?query=36099at4890	P-loop containing nucleoside triphosphate hydrolase protein
36111at4890	Complete	scaffold_2:3171563-3176452	3171563	3176452	-	918.5	882	https://www.orthodb.org/v10?query=36111at4890	WD40/YVTN repeat-like-containing domain superfamily
36572at4890	Complete	scaffold_1:1043585-1046289	1043585	1046289	-	1064.3	677	https://www.orthodb.org/v10?query=36572at4890	Histidine biosynthesis trifunctional protein
36728at4890	Complete	scaffold_1:5706642-5709533	5706642	5709533	+	833.1	699	https://www.orthodb.org/v10?query=36728at4890	Tetratricopeptide repeat
36835at4890	Complete	scaffold_2:1857057-1860214	1857057	1860214	+	801.2	521	https://www.orthodb.org/v10?query=36835at4890	Pre-mRNA 3'-end-processing endonuclease polyadenylation factor C-term
36866at4890	Complete	scaffold_1:610115-613231	610115	613231	-	759.6	667	https://www.orthodb.org/v10?query=36866at4890	Importin subunit beta-2
37228at4890	Complete	scaffold_6:1542569-1545252	1542569	1545252	+	998.7	715	https://www.orthodb.org/v10?query=37228at4890	Eukaryotic translation initiation factor 3 subunit C
37253at4890	Complete	scaffold_3:2550453-2553662	2550453	2553662	+	372.2	507	https://www.orthodb.org/v10?query=37253at4890	Mediator of RNA polymerase II transcription subunit 16
37491at4890	Complete	scaffold_5:661834-665171	661834	665171	+	1038.5	772	https://www.orthodb.org/v10?query=37491at4890	DNA repair protein
37846at4890	Complete	scaffold_1:4858154-4861216	4858154	4861216	+	672.8	489	https://www.orthodb.org/v10?query=37846at4890	Coatomer subunit gamma
38057at4890	Complete	scaffold_1:4593148-4596931	4593148	4596931	-	327.4	215	https://www.orthodb.org/v10?query=38057at4890	Protein kinase domain
38423at4890	Complete	scaffold_3:1577927-1581030	1577927	1581030	+	132.7	153	https://www.orthodb.org/v10?query=38423at4890	Muniscin C-terminal
38468at4890	Complete	scaffold_5:1543283-1546577	1543283	1546577	+	1303.1	797	https://www.orthodb.org/v10?query=38468at4890	DNA helicase
38520at4890	Complete	scaffold_2:2256098-2258680	2256098	2258680	+	684.7	422	https://www.orthodb.org/v10?query=38520at4890	Peptidase S8/S53 domain
39029at4890	Complete	scaffold_3:656580-659926	656580	659926	-	818.3	603	https://www.orthodb.org/v10?query=39029at4890	Vacuole morphology and inheritance protein 14
39044at4890	Complete	scaffold_7:3513914-3517110	3513914	3517110	-	1251.4	898	https://www.orthodb.org/v10?query=39044at4890	WHIM2 domain
39224at4890	Complete	scaffold_7:755471-758118	755471	758118	+	599.9	382	https://www.orthodb.org/v10?query=39224at4890	Non-specific serine/threonine protein kinase
39569at4890	Complete	scaffold_2:2488094-2491248	2488094	2491248	-	1364.4	802	https://www.orthodb.org/v10?query=39569at4890	Exosome complex exonuclease dis3
39674at4890	Complete	scaffold_2:2763940-2766384	2763940	2766384	+	707.1	548	https://www.orthodb.org/v10?query=39674at4890	Eukaryotic translation initiation factor 3 subunit B
40467at4890	Complete	scaffold_1:5564732-5568484	5564732	5568484	-	720.4	935	https://www.orthodb.org/v10?query=40467at4890	Cellular morphogenesis protein
40894at4890	Complete	scaffold_7:1981722-1984777	1981722	1984777	+	615.2	623	https://www.orthodb.org/v10?query=40894at4890	WD40-repeat-containing domain
41247at4890	Complete	scaffold_6:3229280-3232366	3229280	3232366	+	723.6	527	https://www.orthodb.org/v10?query=41247at4890	Polyphosphoinositide phosphatase
41281at4890	Complete	scaffold_8:2326058-2331104	2326058	2331104	-	1493.3	967	https://www.orthodb.org/v10?query=41281at4890	Cation-transporting ATPase
41503at4890	Complete	scaffold_6:1720211-1723886	1720211	1723886	-	605.9	580	https://www.orthodb.org/v10?query=41503at4890	Topoisomerase 1-associated factor 1
41512at4890	Complete	scaffold_4:3037678-3041968	3037678	3041968	+	1233.5	994	https://www.orthodb.org/v10?query=41512at4890	Mammalian uncoordinated homology 13, domain 2
41603at4890	Complete	scaffold_1:4771737-4776449	4771737	4776449	-	1177.8	948	https://www.orthodb.org/v10?query=41603at4890	UDP-glucose
41954at4890	Complete	scaffold_3:976679-982289	976679	982289	+	1049.2	1301	https://www.orthodb.org/v10?query=41954at4890	U3 small nucleolar RNA-associated protein
42525at4890	Complete	scaffold_8:2005761-2008332	2005761	2008332	+	1038.8	577	https://www.orthodb.org/v10?query=42525at4890	Oligosaccharyl transferase STT3 subunit
42646at4890	Complete	scaffold_2:3190322-3195551	3190322	3195551	+	980.2	813	https://www.orthodb.org/v10?query=42646at4890	Zinc finger, PHD-type
